tx_date,file_date,last_name,first_name,order_type,ticker,asset_name,tx_amount
"
                                        02/20/2015
                                    ",03/03/2015,Collins,Susan M,Sale (Full),"
KMB
","
                                        
                                            Kimberly-Clark Corporation (NYSE)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        02/20/2015
                                    ",03/03/2015,Collins,Susan M,Sale (Full),"
KMB
","
                                        
                                            Kimberly-Clark Corporation (NYSE)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        02/20/2015
                                    ",03/03/2015,Collins,Susan M,Sale (Full),"
HAL
","
                                        
                                            Halliburton Company (NYSE)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        02/20/2015
                                    ",03/03/2015,Collins,Susan M,Sale (Full),"
HAL
","
                                        
                                            Halliburton Company (NYSE)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        02/20/2015
                                    ",03/03/2015,Collins,Susan M,Sale (Full),"
HAL
","
                                        
                                            Halliburton Company (NYSE)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        02/20/2015
                                    ",03/03/2015,Collins,Susan M,Sale (Full),"
HAL
","
                                        
                                            Halliburton Company (NYSE)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        02/20/2015
                                    ",03/03/2015,Collins,Susan M,Sale (Full),"
AXP
","
                                        
                                            American Express Company (NYSE)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        02/20/2015
                                    ",03/03/2015,Collins,Susan M,Sale (Full),"
AXP
","
                                        
                                            American Express Company (NYSE)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        02/20/2015
                                    ",03/03/2015,Collins,Susan M,Sale (Full),"
AXP
","
                                        
                                            American Express Company (NYSE)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        02/20/2015
                                    ",03/03/2015,Collins,Susan M,Sale (Full),"
AXP
","
                                        
                                            American Express Company (NYSE)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        02/20/2015
                                    ",03/03/2015,Collins,Susan M,Sale (Full),"
AXP
","
                                        
                                            American Express Company (NYSE)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        03/20/2015
                                    ",03/03/2015,Collins,Susan M,Purchase,"
HSY
","
                                        
                                            The Hershey Company (NYSE)
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        02/20/2015
                                    ",03/03/2015,Collins,Susan M,Purchase,"
AYI
","
                                        
                                            Acuity Brands, Inc. (NYSE)
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        02/20/2015
                                    ",03/03/2015,Collins,Susan M,Purchase,"
MMM
","
                                        
                                            3M Company (NYSE)
                                        
                                        
                                        
                                    ","$25,000,001 - $50,000,000"
"
                                        02/12/2015
                                    ",03/03/2015,Carper,Thomas R,Sale (Full),"
VLO
","
                                        
                                            Valero Energy Corporation (NYSE)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        02/12/2015
                                    ",03/03/2015,Carper,Thomas R,Purchase,"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            Ares Capital
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        02/12/2015
                                    ",03/03/2015,Carper,Thomas R,Sale (Full),"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            Banco Latinoamericano De Commerce
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        02/12/2015
                                    ",03/03/2015,Carper,Thomas R,Sale (Full),"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            SPDR S&P BRIC 40 Exchange
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        02/12/2015
                                    ",03/03/2015,Carper,Thomas R,Purchase,"
ABBV
","
                                        
                                            AbbVie Inc. (NYSE)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        02/12/2015
                                    ",03/03/2015,Carper,Thomas R,Purchase,"
ABT
","
                                        
                                            Abbott Laboratories (NYSE)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        02/12/2015
                                    ",03/03/2015,Carper,Thomas R,Purchase,"
AAPL
","
                                        
                                            Apple Inc. (NASDAQ)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        02/12/2015
                                    ",03/03/2015,Carper,Thomas R,Sale (Full),"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            DuPont
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        02/12/2015
                                    ",03/03/2015,Carper,Thomas R,Sale (Full),"
ITW
","
                                        
                                            Illinois Tool Works Inc. (NYSE)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        02/18/2015
                                    ",03/03/2015,Carper,Thomas R,Sale (Full),"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            Google Inc Cl A
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        02/18/2015
                                    ",03/03/2015,Carper,Thomas R,Purchase,"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            Google Inc Cl C
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        02/20/2015
                                    ",03/03/2015,Carper,Thomas R,Purchase,"
UA
","
                                        
                                            Under Armour, Inc. (NYSE)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        02/20/2015
                                    ",03/03/2015,Carper,Thomas R,Purchase,"
HBI
","
                                        
                                            Hanesbrands Inc. (NYSE)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        02/20/2015
                                    ",03/03/2015,Carper,Thomas R,Purchase,"
PNQI
","
                                        
                                            PowerShares NASDAQ Internet ETF (NASDAQ)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        02/13/2015
                                    ",03/03/2015,Carper,Thomas R,Purchase,"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            Vanguard Health Care TF
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        02/13/2015
                                    ",03/03/2015,Carper,Thomas R,Purchase,"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            Vanguard Consumer Discretionary ETF
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        02/23/2015
                                    ",03/03/2015,Carper,Thomas R,Sale (Full),"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            Morgan Stanley Prd A
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        02/23/2015
                                    ",03/03/2015,Carper,Thomas R,Purchase,"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            Alcoa Inc Pfd CV Cl B
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
