tx_date,file_date,last_name,first_name,order_type,ticker,asset_name,tx_amount
"
                                        11/30/2016
                                    ",12/07/2017,Cochran,Thad,Sale (Partial),"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            IWD-iShares Russell 1000 Value
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        12/20/2016
                                    ",12/07/2017,Cochran,Thad,Sale (Full),"
AIV
","
                                        
                                            Apartment Investment and Management Company
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        12/14/2016
                                    ",12/07/2017,Cochran,Thad,Purchase,"
SEE
","
                                        
                                            Sealed Air Corporation
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        12/14/2016
                                    ",12/07/2017,Cochran,Thad,Sale (Partial),"
SLM
","
                                        
                                            SLM Corporation
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        12/13/2016
                                    ",12/07/2017,Cochran,Thad,Purchase,"
SEE
","
                                        
                                            Sealed Air Corporation
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        12/12/2016
                                    ",12/07/2017,Cochran,Thad,Sale (Partial),"
SLM
","
                                        
                                            SLM Corporation
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        11/30/2016
                                    ",12/07/2017,Cochran,Thad,Sale (Full),"
NEE-PRI
","
                                        
                                            NEE-PRI
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        11/30/2016
                                    ",12/07/2017,Cochran,Thad,Purchase,"
TSCO
","
                                        
                                            Tractor Supply Company
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        11/29/2016
                                    ",12/07/2017,Cochran,Thad,Purchase,"
AIV
","
                                        
                                            Apartment Investment and Management Company
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        11/24/2017
                                    ",12/07/2017,Cochran,Thad,Purchase,"
DLPH
","
                                        
                                            Aptiv PLC
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        11/22/2017
                                    ",12/07/2017,Cochran,Thad,Purchase,"
SEP
","
                                        
                                            Spectra Energy Partners, LP
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        11/15/2017
                                    ",12/07/2017,Cochran,Thad,Purchase,"
PDCO
","
                                        
                                            Patterson Companies, Inc.
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        11/15/2017
                                    ",12/07/2017,Cochran,Thad,Sale (Full),"
FDUS
","
                                        
                                            Fidus Investment Corporation
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        11/15/2017
                                    ",12/07/2017,Cochran,Thad,Sale (Full),"
TCPC
","
                                        
                                            TCP Capital Corp.
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        11/14/2017
                                    ",12/07/2017,Cochran,Thad,Sale (Full),"
ICHR
","
                                        
                                            Ichor Holdings, Ltd.
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        11/03/2017
                                    ",12/07/2017,Cochran,Thad,Purchase,"
CMLPSX
","
                                        
                                            Guggenheim Defined Portfolios,
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        11/03/2017
                                    ",12/07/2017,Cochran,Thad,Sale (Full),"
ATH
","
                                        
                                            Athene Holding Ltd.
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        10/30/2017
                                    ",12/07/2017,Cochran,Thad,Purchase,"
ORI
","
                                        
                                            Old Republic International Corporation
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
