tx_date,file_date,last_name,first_name,order_type,ticker,asset_name,tx_amount
"
                                        01/08/2018
                                    ",05/02/2018,Toomey,Patrick J,Sale (Full),"
PFS
","
                                        
                                            Provident Financial Services, Inc.
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        01/08/2018
                                    ",05/02/2018,Toomey,Patrick J,Sale (Full),"
REVB
","
                                        
                                            Revere Bank
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        01/05/2018
                                    ",05/02/2018,Toomey,Patrick J,Sale (Full),"
PFS
","
                                        
                                            Provident Financial Services, Inc.
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        12/07/2017
                                    ",05/02/2018,Toomey,Patrick J,Sale (Partial),"
REVB
","
                                        
                                            Revere Bank
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        12/07/2017
                                    ",05/02/2018,Toomey,Patrick J,Purchase,"
GE
","
                                        
                                            General Electric Company
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        12/06/2017
                                    ",05/02/2018,Toomey,Patrick J,Purchase,"
GE
","
                                        
                                            General Electric Company
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        11/30/2017
                                    ",05/02/2018,Toomey,Patrick J,Sale (Partial),"
REVB
","
                                        
                                            Revere Bank
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        11/17/2017
                                    ",05/02/2018,Toomey,Patrick J,Sale (Partial),"
REVB
","
                                        
                                            Revere Bank
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        11/15/2017
                                    ",05/02/2018,Toomey,Patrick J,Sale (Partial),"
REVB
","
                                        
                                            Revere Bank
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        08/03/2017
                                    ",05/02/2018,Toomey,Patrick J,Purchase,"
PHLD
","
                                        
                                            PHILLIPS EDISON GR
                                        
                                        
                                        
                                    ","$50,001 - $100,000"
"
                                        05/18/2017
                                    ",05/02/2018,Toomey,Patrick J,Sale (Partial),"
GE
","
                                        
                                            General Electric Company
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
