tx_date,file_date,last_name,first_name,order_type,ticker,asset_name,tx_amount
"
                                        08/28/2018
                                    ",09/07/2018,Whitehouse,Sheldon,Purchase,"
GS
","
                                        
                                            The Goldman Sachs Group, Inc.
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        08/28/2018
                                    ",09/07/2018,Whitehouse,Sheldon,Purchase,"
T
","
                                        
                                            AT&T Inc.
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        08/28/2018
                                    ",09/07/2018,Whitehouse,Sheldon,Purchase,"
BABA
","
                                        
                                            Alibaba Group Holding Limited
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        08/28/2018
                                    ",09/07/2018,Whitehouse,Sheldon,Purchase,"
LRCX
","
                                        
                                            Lam Research Corporation
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        08/28/2018
                                    ",09/07/2018,Whitehouse,Sheldon,Purchase,"
WMT
","
                                        
                                            Walmart Inc.
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        08/28/2018
                                    ",09/07/2018,Whitehouse,Sheldon,Purchase,"
WMT
","
                                        
                                            Walmart Inc.
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        08/06/2018
                                    ",09/07/2018,Whitehouse,Sheldon,Purchase,"
T
","
                                        
                                            AT&T Inc.
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        08/06/2018
                                    ",09/07/2018,Whitehouse,Sheldon,Purchase,"
BRK-B
","
                                        
                                            Berkshire Hathaway Inc.
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        08/22/2018
                                    ",09/07/2018,Toomey,Patrick J,Sale (Partial),"
CAPL
","
                                        
                                            CrossAmerica Partners LP
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        08/09/2018
                                    ",09/07/2018,Toomey,Patrick J,Sale (Partial),"
CAPL
","
                                        
                                            CrossAmerica Partners LP
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        08/02/2018
                                    ",09/07/2018,Toomey,Patrick J,Sale (Partial),"
PG
","
                                        
                                            The Procter & Gamble Company
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
