tx_date,file_date,last_name,first_name,order_type,ticker,asset_name,tx_amount
"
                                        01/27/2015
                                    ",02/12/2015,Cochran,Thad,Sale (Full),"
QCOM
","
                                        
                                            QUALCOMM Incorporated (NASDAQ)
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        01/23/2015
                                    ",02/12/2015,Cochran,Thad,Purchase,"
CG
","
                                        
                                            The Carlyle Group LP (NASDAQ)
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        01/21/2015
                                    ",02/12/2015,Cochran,Thad,Purchase,"
AHT
","
                                        
                                            Ashford Hospitality Trust, Inc. (NYSE)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        01/21/2015
                                    ",02/12/2015,Cochran,Thad,Sale (Full),"
HCN
","
                                        
                                            Health Care REIT, Inc. (NYSE)
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        01/20/2015
                                    ",02/12/2015,Cochran,Thad,Sale (Full),"
BECN
","
                                        
                                            Beacon Roofing Supply, Inc. (NASDAQ)
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        01/19/2015
                                    ",02/12/2015,Cochran,Thad,Sale (Full),"
RAD
","
                                        
                                            Rite Aid Corporation (NYSE)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        01/08/2015
                                    ",02/12/2015,Cochran,Thad,Purchase,"
FOE
","
                                        
                                            Ferro Corporation (NYSE)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        01/05/2015
                                    ",02/12/2015,Cochran,Thad,Sale (Full),"
AJG
","
                                        
                                            Arthur J Gallagher & Co. (NYSE)
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        01/05/2015
                                    ",02/12/2015,Cochran,Thad,Sale (Full),"
WBA
","
                                        
                                            Walgreens Boots Alliance, Inc. (NASDAQ)
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        01/05/2015
                                    ",02/12/2015,Cochran,Thad,Purchase,"
BDX
","
                                        
                                            Becton, Dickinson and Company (NYSE)
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        12/30/2014
                                    ",02/12/2015,Cochran,Thad,Exchange,"
LTXB
","
                                        
                                            LegacyTexas Financial Group Inc. (NASDAQ)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        12/30/2014
                                    ",02/12/2015,Cochran,Thad,Exchange,"
VPFG
","
                                        
                                            ViewPoint Financial Group, Inc. (NASDAQ)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        12/30/2014
                                    ",02/12/2015,Cochran,Thad,Purchase,"
HCN
","
                                        
                                            Health Care REIT, Inc. (NYSE)
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        12/29/2014
                                    ",02/12/2015,Cochran,Thad,Purchase,"
BURFX
","
                                        
                                            Burnham Financial Long/Short A (NASDAQ)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
