tx_date,file_date,last_name,first_name,order_type,ticker,asset_name,tx_amount
"
                                        11/26/2014
                                    ",12/01/2014,Carper,Thomas R,Sale (Full),"
BTF
","
                                        
                                            Boulder Total Return Fund, Inc. (NYSE)
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        11/11/2014
                                    ",12/01/2014,Carper,Thomas R,Purchase,"
PNQI
","
                                        
                                            PowerShares NASDAQ Internet (NASDAQ)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        11/10/2014
                                    ",12/01/2014,Collins,Susan M,Sale (Full),"
MFCDX
","
                                        
                                            MainStay Marketfield C (NASDAQ)
                                        
                                        
                                        
                                    ","$50,001 - $100,000"
"
                                        11/10/2014
                                    ",12/01/2014,Collins,Susan M,Sale (Full),"
FOXA
","
                                        
                                            Twenty-First Century Fox, Inc. (NASDAQ)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        11/10/2014
                                    ",12/01/2014,Collins,Susan M,Sale (Full),"
TWX
","
                                        
                                            Time Warner Inc. (NYSE)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        11/10/2014
                                    ",12/01/2014,Collins,Susan M,Sale (Full),"
TXN
","
                                        
                                            Texas Instruments Inc. (NASDAQ)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        11/10/2014
                                    ",12/01/2014,Collins,Susan M,Purchase,"
TFX
","
                                        
                                            Teleflex Incorporated (NYSE)
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        11/10/2014
                                    ",12/01/2014,Collins,Susan M,Purchase,"
SRCL
","
                                        
                                            Stericycle, Inc. (NASDAQ)
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        11/10/2014
                                    ",12/01/2014,Collins,Susan M,Purchase,"
HSIC
","
                                        
                                            Henry Schein, Inc. (NASDAQ)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        11/10/2014
                                    ",12/01/2014,Collins,Susan M,Purchase,"
ROP
","
                                        
                                            Roper Industries Inc. (NYSE)
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        11/10/2014
                                    ",12/01/2014,Collins,Susan M,Sale (Full),"
RTN
","
                                        
                                            Raytheon Company (NYSE)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        11/10/2014
                                    ",12/01/2014,Collins,Susan M,Purchase,"
PCP
","
                                        
                                            Precision Castparts Corp. (NYSE)
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        11/10/2014
                                    ",12/01/2014,Collins,Susan M,Sale (Full),"
MET
","
                                        
                                            MetLife, Inc. (NYSE)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        11/10/2014
                                    ",12/01/2014,Collins,Susan M,Sale (Full),"
INTC
","
                                        
                                            Intel Corporation (NASDAQ)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        11/10/2014
                                    ",12/01/2014,Collins,Susan M,Purchase,"
GILD
","
                                        
                                            Gilead Sciences Inc. (NASDAQ)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        11/10/2014
                                    ",12/01/2014,Collins,Susan M,Purchase,"
XOM
","
                                        
                                            Exxon Mobil Corporation (NYSE)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        11/10/2014
                                    ",12/01/2014,Collins,Susan M,Purchase,"
DD
","
                                        
                                            E. I. du Pont de Nemours and Company (NYSE)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        11/10/2014
                                    ",12/01/2014,Collins,Susan M,Purchase,"
COP
","
                                        
                                            ConocoPhillips (NYSE)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        11/10/2014
                                    ",12/01/2014,Collins,Susan M,Sale (Full),"
CVX
","
                                        
                                            Chevron Corporation (NYSE)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        11/10/2014
                                    ",12/01/2014,Collins,Susan M,Purchase,"
AAPL
","
                                        
                                            Apple Inc. (NASDAQ)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        11/10/2014
                                    ",12/01/2014,Collins,Susan M,Purchase,"
APH
","
                                        
                                            Amphenol Corporation (NYSE)
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        11/10/2014
                                    ",12/01/2014,Collins,Susan M,Sale (Full),"
AMLP
","
                                        
                                            Alerian MLP ETF (NYSEArca)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        11/10/2014
                                    ",12/01/2014,Collins,Susan M,Sale (Full),"
ALL
","
                                        
                                            The Allstate Corporation (NYSE)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        11/10/2014
                                    ",12/01/2014,Collins,Susan M,Sale (Full),"
T
","
                                        
                                            AT&T, Inc. (NYSE)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
