tx_date,file_date,last_name,first_name,order_type,ticker,asset_name,tx_amount
"
                                        07/18/2016
                                    ",08/08/2016,Cochran,Thad,Purchase,"
CG
","
                                        
                                            The Carlyle Group LP
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        07/15/2016
                                    ",08/08/2016,Cochran,Thad,Purchase,"
RAD
","
                                        
                                            Rite Aid Corporation
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        07/11/2016
                                    ",08/08/2016,Cochran,Thad,Purchase,"
PFG
","
                                        
                                            Principal Financial Group Inc.
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        07/12/2016
                                    ",08/08/2016,Cochran,Thad,Purchase,"
SXL
","
                                        
                                            Sunoco Logistics Partners L.P.
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        07/11/2016
                                    ",08/08/2016,Cochran,Thad,Purchase,"
VOYA
","
                                        
                                            Voya Financial, Inc.
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        07/08/2016
                                    ",08/08/2016,Cochran,Thad,Purchase,"
PDCO
","
                                        
                                            Patterson Companies, Inc.
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        07/08/2016
                                    ",08/08/2016,Cochran,Thad,Sale (Full),"
SYRG
","
                                        
                                            Synergy Resources Corporation
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        07/05/2016
                                    ",08/08/2016,Cochran,Thad,Exchange,"
FTV
","
                                        
                                            Fortive Corporation
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        07/12/2016
                                    ",08/08/2016,Collins,Susan M,Sale (Full),"
FTV
","
                                        
                                            Fortive Corporation
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        07/14/2016
                                    ",08/08/2016,Collins,Susan M,Sale (Full),"
HSY
","
                                        
                                            The Hershey Company
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
