tx_date,file_date,last_name,first_name,order_type,ticker,asset_name,tx_amount
"
                                        10/23/2017
                                    ",11/08/2017,Inhofe,James M,Purchase,"
PYPL
","
                                        
                                            PayPal Holdings, Inc.
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        10/23/2017
                                    ",11/08/2017,Inhofe,James M,Sale (Full),"
HBI
","
                                        
                                            Hanesbrands Inc.
                                        
                                        
                                        
                                    ","$100,001 - $250,000"
"
                                        10/23/2017
                                    ",11/08/2017,Inhofe,James M,Sale (Full),"
GE
","
                                        
                                            General Electric Company
                                        
                                        
                                        
                                    ","$50,001 - $100,000"
"
                                        10/23/2017
                                    ",11/08/2017,Inhofe,James M,Purchase,"
BABA
","
                                        
                                            Alibaba Group Holding Limited
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        10/19/2017
                                    ",11/08/2017,Inhofe,James M,Purchase,"
NTLA
","
                                        
                                            Intellia Therapeutics Inc.
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        10/19/2017
                                    ",11/08/2017,Inhofe,James M,Purchase,"
EDIT
","
                                        
                                            Editas Medicine, Inc.
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        10/19/2017
                                    ",11/08/2017,Inhofe,James M,Purchase,"
CRSP
","
                                        
                                            CRISPR Therapeutics AG
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        10/17/2017
                                    ",11/08/2017,Inhofe,James M,Purchase,"
BLK
","
                                        
                                            BlackRock, Inc.
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        10/13/2017
                                    ",11/08/2017,Inhofe,James M,Sale (Full),"
DIS
","
                                        
                                            The Walt Disney Company
                                        
                                        
                                        
                                    ","$50,001 - $100,000"
"
                                        10/12/2017
                                    ",11/08/2017,Inhofe,James M,Purchase,"
COHR
","
                                        
                                            Coherent, Inc.
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        10/11/2017
                                    ",11/08/2017,Inhofe,James M,Sale (Full),"
CVS
","
                                        
                                            CVS Health Corporation
                                        
                                        
                                        
                                    ","$50,001 - $100,000"
