tx_date,file_date,last_name,first_name,order_type,ticker,asset_name,tx_amount
"
                                        08/19/2016
                                    ",09/15/2016,Cochran,Thad,Sale (Full),"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            FLRN-SPDR Barclays Investment Grd Fl Rt ETF
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        08/23/2016
                                    ",09/15/2016,Cochran,Thad,Purchase,"
PFE
","
                                        
                                            Pfizer Inc.
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        08/23/2016
                                    ",09/15/2016,Cochran,Thad,Sale (Full),"
TEX
","
                                        
                                            Terex Corporation
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        08/23/2016
                                    ",09/15/2016,Cochran,Thad,Sale (Full),"
VGRAX
","
                                        
                                            Invesco Mid Cap Growth A
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        08/24/2016
                                    ",09/15/2016,Cochran,Thad,Sale (Full),"
LLY
","
                                        
                                            Eli Lilly and Company
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        08/17/2016
                                    ",09/15/2016,Cochran,Thad,Purchase,"
MDLZ
","
                                        
                                            Mondelez International, Inc.
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        08/05/2016
                                    ",09/15/2016,Cochran,Thad,Purchase,"
MTCIX
","
                                        
                                            MFS Technology I
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        08/05/2016
                                    ",09/15/2016,Cochran,Thad,Purchase,"
BMY
","
                                        
                                            Bristol-Myers Squibb Company
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        08/02/2016
                                    ",09/15/2016,Cochran,Thad,Sale (Full),"
KSU
","
                                        
                                            Kansas City Southern
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        08/02/2016
                                    ",09/15/2016,Cochran,Thad,Sale (Partial),"
CG
","
                                        
                                            The Carlyle Group LP
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
