tx_date,file_date,last_name,first_name,order_type,ticker,asset_name,tx_amount
"
                                        07/09/2015
                                    ",07/15/2015,Inhofe,James M,Sale (Full),"
MSACX
","
                                        
                                            Morgan Stanley Inst Active Intl Allc I (NASDAQ)
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        07/09/2015
                                    ",07/15/2015,Inhofe,James M,Sale (Full),"
VADDX
","
                                        
                                            Invesco Equally-Wtd S&P 500 Y (NASDAQ)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        07/09/2015
                                    ",07/15/2015,Inhofe,James M,Sale (Full),"
NGIPX
","
                                        
                                            Columbia Marsico Growth Z (NASDAQ)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        07/09/2015
                                    ",07/15/2015,Inhofe,James M,Sale (Full),"
WSTMX
","
                                        
                                            Wells Fargo Advantage S/T Muni Bd Adm (NASDAQ)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        07/09/2015
                                    ",07/15/2015,Inhofe,James M,Sale (Full),"
VMIIX
","
                                        
                                            Invesco Municipal Income Y (NASDAQ)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        07/09/2015
                                    ",07/15/2015,Inhofe,James M,Sale (Full),"
VSMIX
","
                                        
                                            Invesco SmallCapValue Y (NASDAQ)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        07/09/2015
                                    ",07/15/2015,Inhofe,James M,Sale (Full),"
ACSDX
","
                                        
                                            Invesco Comstock Y (NASDAQ)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        07/09/2015
                                    ",07/15/2015,Inhofe,James M,Sale (Full),"
MGEMX
","
                                        
                                            Morgan Stanley Inst Emerging Mkts I (NASDAQ)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        07/09/2015
                                    ",07/15/2015,Inhofe,James M,Purchase,"
BIIB
","
                                        
                                            Biogen Inc. (NASDAQ)
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        07/09/2015
                                    ",07/15/2015,Inhofe,James M,Purchase,"
CLR
","
                                        
                                            Continental Resources, Inc. (NYSE)
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        07/09/2015
                                    ",07/15/2015,Inhofe,James M,Purchase,"
GE
","
                                        
                                            General Electric Company (NYSE)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        07/09/2015
                                    ",07/15/2015,Inhofe,James M,Purchase,"
PCLN
","
                                        
                                            The Priceline Group Inc. (NASDAQ)
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        07/09/2015
                                    ",07/15/2015,Inhofe,James M,Purchase,"
MRK
","
                                        
                                            Merck & Co. Inc. (NYSE)
                                        
                                        
                                        
                                    ","$50,001 - $100,000"
"
                                        07/09/2015
                                    ",07/15/2015,Inhofe,James M,Purchase,"
ITC
","
                                        
                                            ITC Holdings Corp. (NYSE)
                                        
                                        
                                        
                                    ","$50,001 - $100,000"
"
                                        07/09/2015
                                    ",07/15/2015,Inhofe,James M,Sale (Full),"
ABT
","
                                        
                                            Abbott Laboratories (NYSE)
                                        
                                        
                                        
                                    ","$50,001 - $100,000"
"
                                        06/22/2015
                                    ",07/15/2015,Inhofe,James M,Purchase,"
NGIPX
","
                                        
                                            Columbia Marsico Growth Z (NASDAQ)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
