tx_date,file_date,last_name,first_name,order_type,ticker,asset_name,tx_amount
"
                                        11/29/2019
                                    ",12/05/2019,"Perdue , Jr",David A,Purchase,"
URBN
","
                                        
                                            Urban Outfitters, Inc.
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        11/26/2019
                                    ",12/05/2019,"Perdue , Jr",David A,Purchase,"
URBN
","
                                        
                                            Urban Outfitters, Inc.
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        11/26/2019
                                    ",12/05/2019,"Perdue , Jr",David A,Purchase,"
URBN
","
                                        
                                            Urban Outfitters, Inc.
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        11/21/2019
                                    ",12/05/2019,"Perdue , Jr",David A,Sale (Partial),"
AM
","
                                        
                                            Antero Midstream Corporation
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        11/20/2019
                                    ",12/05/2019,"Perdue , Jr",David A,Sale (Partial),"
FEYE
","
                                        
                                            FireEye, Inc.
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        11/20/2019
                                    ",12/05/2019,"Perdue , Jr",David A,Purchase,"
ALB
","
                                        
                                            Albemarle Corporation
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        11/19/2019
                                    ",12/05/2019,"Perdue , Jr",David A,Sale (Partial),"
ENTG
","
                                        
                                            Entegris, Inc.
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        11/19/2019
                                    ",12/05/2019,"Perdue , Jr",David A,Sale (Partial),"
FEYE
","
                                        
                                            FireEye, Inc.
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        11/14/2019
                                    ",12/05/2019,"Perdue , Jr",David A,Sale (Partial),"
SPY
","
                                        
                                            SPDR S&P 500 ETF
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        11/14/2019
                                    ",12/05/2019,"Perdue , Jr",David A,Purchase,"
CTSH
","
                                        
                                            Cognizant Technology Solutions Corporation
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        11/14/2019
                                    ",12/05/2019,"Perdue , Jr",David A,Sale (Partial),"
GPK
","
                                        
                                            Graphic Packaging Holding Company
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        11/14/2019
                                    ",12/05/2019,"Perdue , Jr",David A,Purchase,"
XOM
","
                                        
                                            Exxon Mobil Corporation
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        11/12/2019
                                    ",12/05/2019,"Perdue , Jr",David A,Purchase,"
TCP
","
                                        
                                            TC PipeLines, LP
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        11/12/2019
                                    ",12/05/2019,"Perdue , Jr",David A,Purchase,"
CBS
","
                                        
                                            CBS Corporation
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        11/12/2019
                                    ",12/05/2019,"Perdue , Jr",David A,Purchase,"
LGF-B
","
                                        
                                            Lions Gate Entertainment Corp.
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        11/11/2019
                                    ",12/05/2019,"Perdue , Jr",David A,Purchase,"
BOIVF
","
                                        
                                            Bollore
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        11/11/2019
                                    ",12/05/2019,"Perdue , Jr",David A,Purchase,"
FDX
","
                                        
                                            FedEx Corporation
                                        
                                        
                                        
                                    ","$100,001 - $250,000"
"
                                        11/11/2019
                                    ",12/05/2019,"Perdue , Jr",David A,Purchase,"
CBS
","
                                        
                                            CBS Corporation
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        11/11/2019
                                    ",12/05/2019,"Perdue , Jr",David A,Sale (Partial),"
SPY
","
                                        
                                            SPDR S&P 500 ETF
                                        
                                        
                                        
                                    ","$100,001 - $250,000"
"
                                        11/11/2019
                                    ",12/05/2019,"Perdue , Jr",David A,Purchase,"
DVN
","
                                        
                                            Devon Energy Corporation
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        11/11/2019
                                    ",12/05/2019,"Perdue , Jr",David A,Purchase,"
CBS
","
                                        
                                            CBS Corporation
                                        
                                        
                                        
                                    ","$100,001 - $250,000"
"
                                        11/11/2019
                                    ",12/05/2019,"Perdue , Jr",David A,Purchase,"
RF
","
                                        
                                            Regions Financial Corporation
                                        
                                        
                                        
                                    ","$100,001 - $250,000"
"
                                        11/11/2019
                                    ",12/05/2019,"Perdue , Jr",David A,Purchase,"
LGF-B
","
                                        
                                            Lions Gate Entertainment Corp.
                                        
                                        
                                        
                                    ","$50,001 - $100,000"
"
                                        11/11/2019
                                    ",12/05/2019,"Perdue , Jr",David A,Purchase,"
CBS
","
                                        
                                            CBS Corporation
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        11/11/2019
                                    ",12/05/2019,"Perdue , Jr",David A,Sale (Partial),"
SPY
","
                                        
                                            SPDR S&P 500 ETF
                                        
                                        
                                        
                                    ","$500,001 - $1,000,000"
"
                                        11/11/2019
                                    ",12/05/2019,"Perdue , Jr",David A,Purchase,"
FDX
","
                                        
                                            FedEx Corporation
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        11/11/2019
                                    ",12/05/2019,"Perdue , Jr",David A,Purchase,"
DVN
","
                                        
                                            Devon Energy Corporation
                                        
                                        
                                        
                                    ","$50,001 - $100,000"
"
                                        11/11/2019
                                    ",12/05/2019,"Perdue , Jr",David A,Purchase,"
LGF-B
","
                                        
                                            Lions Gate Entertainment Corp.
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        11/11/2019
                                    ",12/05/2019,"Perdue , Jr",David A,Purchase,"
LGF-B
","
                                        
                                            Lions Gate Entertainment Corp.
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        11/08/2019
                                    ",12/05/2019,"Perdue , Jr",David A,Purchase,"
ALB
","
                                        
                                            Albemarle Corporation
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        11/08/2019
                                    ",12/05/2019,"Perdue , Jr",David A,Purchase,"
ALB
","
                                        
                                            Albemarle Corporation
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        11/08/2019
                                    ",12/05/2019,"Perdue , Jr",David A,Purchase,"
BOIVF
","
                                        
                                            Bollore
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        11/08/2019
                                    ",12/05/2019,"Perdue , Jr",David A,Sale (Partial),"
FEYE
","
                                        
                                            FireEye, Inc.
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        11/07/2019
                                    ",12/05/2019,"Perdue , Jr",David A,Purchase,"
BOIVF
","
                                        
                                            Bollore
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        11/07/2019
                                    ",12/05/2019,"Perdue , Jr",David A,Sale (Partial),"
ACA
","
                                        
                                            Arcosa, Inc.
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        11/06/2019
                                    ",12/05/2019,"Perdue , Jr",David A,Purchase,"
BOIVF
","
                                        
                                            Bollore
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        11/04/2019
                                    ",12/05/2019,"Perdue , Jr",David A,Purchase,"
BOIVF
","
                                        
                                            Bollore
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
