tx_date,file_date,last_name,first_name,order_type,ticker,asset_name,tx_amount
"
                                        09/05/2014
                                    ",10/15/2014,Coburn,Tom,Sale (Full),"
NSRGY
","
                                        
                                            Nestl (OTC Markets)
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        09/09/2014
                                    ",10/15/2014,Coburn,Tom,Purchase,"
BGC
","
                                        
                                            General Cable Corp. (NYSE)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        09/15/2014
                                    ",10/15/2014,Coburn,Tom,Purchase,"
ARO
","
                                        
                                            Aeropostale, Inc. (NYSE)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        09/30/2014
                                    ",10/15/2014,Coburn,Tom,Sale (Full),"
APC
","
                                        
                                            Anadarko Petroleum Corporation (NYSE)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        09/23/2014
                                    ",10/15/2014,Coburn,Tom,Purchase,"
QQQ
","
                                        
                                            PowerShares QQQ Trust, Series 1 (NASDAQ)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        09/23/2014
                                    ",10/15/2014,Coburn,Tom,Purchase,"
QQQ
","
                                        
                                            PowerShares QQQ Trust, Series 1 (NASDAQ)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        09/23/2014
                                    ",10/15/2014,Coburn,Tom,Sale (Full),"
QQQ
","
                                        
                                            PowerShares QQQ Trust, Series 1 (NASDAQ)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        09/23/2014
                                    ",10/15/2014,Coburn,Tom,Sale (Full),"
QQQ
","
                                        
                                            PowerShares QQQ Trust, Series 1 (NASDAQ)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        09/22/2014
                                    ",10/15/2014,Coburn,Tom,Sale (Full),"
PCLN
","
                                        
                                            The Priceline Group Inc. (NASDAQ)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        09/22/2014
                                    ",10/15/2014,Coburn,Tom,Sale (Full),"
PCLN
","
                                        
                                            The Priceline Group Inc. (NASDAQ)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        09/19/2014
                                    ",10/15/2014,Coburn,Tom,Purchase,"
APC
","
                                        
                                            Anadarko Petroleum Corporation (NYSE)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        09/19/2014
                                    ",10/15/2014,Coburn,Tom,Sale (Full),"
PCLN
","
                                        
                                            The Priceline Group Inc. (NASDAQ)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        09/19/2014
                                    ",10/15/2014,Coburn,Tom,Sale (Full),"
PCLN
","
                                        
                                            The Priceline Group Inc. (NASDAQ)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
