tx_date,file_date,last_name,first_name,order_type,ticker,asset_name,tx_amount
"
                                        01/17/2017
                                    ",11/01/2017,Cochran,Thad,Sale (Full),"
MDY
","
                                        
                                            SPDR S&P MidCap 400 ETF
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        01/17/2017
                                    ",11/01/2017,Cochran,Thad,Sale (Full),"
CIU
","
                                        
                                            iShares Trust - iShares Intermediate Credit Bond E
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        01/17/2017
                                    ",11/01/2017,Cochran,Thad,Sale (Full),"
IWF
","
                                        
                                            iShares Russell 1000 Growth
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        01/17/2017
                                    ",11/01/2017,Cochran,Thad,Sale (Full),"
IWM
","
                                        
                                            iShares Russell 2000
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        01/17/2017
                                    ",11/01/2017,Cochran,Thad,Sale (Partial),"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            IWD-iShares Russell 1000 Value
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        01/17/2017
                                    ",11/01/2017,Cochran,Thad,Sale (Full),"
EFA
","
                                        
                                            iShares Trust - iShares MSCI EAFE ETF
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        01/17/2017
                                    ",11/01/2017,Cochran,Thad,Sale (Full),"
EEM
","
                                        
                                            iShares, Inc. - iShares MSCI Emerging Markets ETF
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        01/17/2017
                                    ",11/01/2017,Cochran,Thad,Purchase,"
VOO
","
                                        
                                            Vanguard 500 ETF
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        01/17/2017
                                    ",11/01/2017,Cochran,Thad,Purchase,"
ITR
","
                                        
                                            SPDR Blmbg Barclays IntmTermCorpBd ETF
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        01/17/2017
                                    ",11/01/2017,Cochran,Thad,Purchase,"
IEFA
","
                                        
                                            iShares Core MSCI EAFE
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        01/17/2017
                                    ",11/01/2017,Cochran,Thad,Purchase,"
IEMG
","
                                        
                                            iShares, Inc. - iShares Core MSCI Emerging Markets
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        01/17/2017
                                    ",11/01/2017,Cochran,Thad,Purchase,"
IJR
","
                                        
                                            iShares Core S&P Small-Cap
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
