tx_date,file_date,last_name,first_name,order_type,ticker,asset_name,tx_amount
"
                                        12/21/2017
                                    ",05/08/2019,Hoeven,John,Purchase,"
WTW
","
                                        
                                            Weight Watchers International, Inc.
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        12/21/2017
                                    ",05/08/2019,Hoeven,John,Purchase,"
WTW
","
                                        
                                            Weight Watchers International, Inc.
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        01/19/2018
                                    ",05/08/2019,Hoeven,John,Sale (Full),"
WTW
","
                                        
                                            Weight Watchers International, Inc.
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        11/07/2018
                                    ",05/08/2019,Hoeven,John,Purchase,"
WTW
","
                                        
                                            Weight Watchers International, Inc.
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        04/18/2019
                                    ",05/08/2019,Whitehouse,Sheldon,Purchase,"
INTC
","
                                        
                                            Intel Corporation
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        04/18/2019
                                    ",05/08/2019,Whitehouse,Sheldon,Purchase,"
PGR
","
                                        
                                            The Progressive Corporation
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        04/18/2019
                                    ",05/08/2019,Whitehouse,Sheldon,Sale (Full),"
TEL
","
                                        
                                            TE Connectivity Ltd.
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        04/18/2019
                                    ",05/08/2019,Whitehouse,Sheldon,Purchase,"
MCD
","
                                        
                                            McDonald's Corporation
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        04/18/2019
                                    ",05/08/2019,Whitehouse,Sheldon,Purchase,"
VZ
","
                                        
                                            Verizon Communications Inc.
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        04/18/2019
                                    ",05/08/2019,Whitehouse,Sheldon,Purchase,"
SIEGY
","
                                        
                                            Siemens Aktiengesellschaft
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        04/18/2019
                                    ",05/08/2019,Whitehouse,Sheldon,Purchase,"
T
","
                                        
                                            AT&T Inc.
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        04/18/2019
                                    ",05/08/2019,Whitehouse,Sheldon,Purchase,"
SQ
","
                                        
                                            Square, Inc.
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        04/18/2019
                                    ",05/08/2019,Whitehouse,Sheldon,Purchase,"
CGNX
","
                                        
                                            Cognex Corporation
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        04/18/2019
                                    ",05/08/2019,Whitehouse,Sheldon,Purchase,"
INTC
","
                                        
                                            Intel Corporation
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        12/21/2017
                                    ",05/08/2019,Hoeven,John,Purchase,"
WTW
","
                                        
                                            Weight Watchers International, Inc.
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        12/21/2017
                                    ",05/08/2019,Hoeven,John,Purchase,"
WTW
","
                                        
                                            Weight Watchers International, Inc.
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        01/19/2019
                                    ",05/08/2019,Hoeven,John,Sale (Full),"
WTW
","
                                        
                                            Weight Watchers International, Inc.
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        11/07/2018
                                    ",05/08/2019,Hoeven,John,Purchase,"
WTW
","
                                        
                                            Weight Watchers International, Inc.
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
