tx_date,file_date,last_name,first_name,order_type,ticker,asset_name,tx_amount
"
                                        01/29/2016
                                    ",05/04/2018,"Perdue , Jr",David A,Sale (Partial),"
PFE
","
                                        
                                            Pfizer Inc.
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        01/29/2016
                                    ",05/04/2018,"Perdue , Jr",David A,Purchase,"
WLK
","
                                        
                                            Westlake Chemical Corp.
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        01/29/2016
                                    ",05/04/2018,"Perdue , Jr",David A,Purchase,"
WLK
","
                                        
                                            Westlake Chemical Corp.
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        01/29/2016
                                    ",05/04/2018,"Perdue , Jr",David A,Purchase,"
LYV
","
                                        
                                            Live Nation Entertainment, Inc.
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        01/29/2016
                                    ",05/04/2018,"Perdue , Jr",David A,Purchase,"
WFM
","
                                        
                                            Whole Foods Market, Inc.
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        01/28/2016
                                    ",05/04/2018,"Perdue , Jr",David A,Sale (Partial),"
PFE
","
                                        
                                            Pfizer Inc.
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        01/28/2016
                                    ",05/04/2018,"Perdue , Jr",David A,Purchase,"
AAPL
","
                                        
                                            Apple Inc.
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        01/28/2016
                                    ",05/04/2018,"Perdue , Jr",David A,Purchase,"
HYH
","
                                        
                                            Halyard Health, Inc.
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        01/28/2016
                                    ",05/04/2018,"Perdue , Jr",David A,Sale (Partial),"
PFE
","
                                        
                                            Pfizer Inc.
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        01/27/2016
                                    ",05/04/2018,"Perdue , Jr",David A,Sale (Partial),"
PFE
","
                                        
                                            Pfizer Inc.
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        01/27/2016
                                    ",05/04/2018,"Perdue , Jr",David A,Purchase,"
AAPL
","
                                        
                                            Apple Inc.
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        01/27/2016
                                    ",05/04/2018,"Perdue , Jr",David A,Sale (Partial),"
MSFT
","
                                        
                                            Microsoft Corporation
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        01/27/2016
                                    ",05/04/2018,"Perdue , Jr",David A,Purchase,"
AAPL
","
                                        
                                            Apple Inc.
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        01/27/2016
                                    ",05/04/2018,"Perdue , Jr",David A,Purchase,"
AAPL
","
                                        
                                            Apple Inc.
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        01/27/2016
                                    ",05/04/2018,"Perdue , Jr",David A,Sale (Partial),"
PFE
","
                                        
                                            Pfizer Inc.
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        01/27/2016
                                    ",05/04/2018,"Perdue , Jr",David A,Purchase,"
AAPL
","
                                        
                                            Apple Inc.
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        01/27/2016
                                    ",05/04/2018,"Perdue , Jr",David A,Sale (Partial),"
MSFT
","
                                        
                                            Microsoft Corporation
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        01/26/2016
                                    ",05/04/2018,"Perdue , Jr",David A,Purchase,"
HYH
","
                                        
                                            Halyard Health, Inc.
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        01/25/2016
                                    ",05/04/2018,"Perdue , Jr",David A,Sale (Partial),"
PFE
","
                                        
                                            Pfizer Inc.
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        01/25/2016
                                    ",05/04/2018,"Perdue , Jr",David A,Purchase,"
HYH
","
                                        
                                            Halyard Health, Inc.
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        01/22/2016
                                    ",05/04/2018,"Perdue , Jr",David A,Sale (Partial),"
MSFT
","
                                        
                                            Microsoft Corporation
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        01/22/2016
                                    ",05/04/2018,"Perdue , Jr",David A,Purchase,"
HYH
","
                                        
                                            Halyard Health, Inc.
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        01/22/2016
                                    ",05/04/2018,"Perdue , Jr",David A,Sale (Partial),"
PFE
","
                                        
                                            Pfizer Inc.
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        01/21/2016
                                    ",05/04/2018,"Perdue , Jr",David A,Purchase,"
HYH
","
                                        
                                            Halyard Health, Inc.
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        01/21/2016
                                    ",05/04/2018,"Perdue , Jr",David A,Sale (Partial),"
GE
","
                                        
                                            General Electric Company
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
