tx_date,file_date,last_name,first_name,order_type,ticker,asset_name,tx_amount
"
                                        01/20/2016
                                    ",02/02/2016,Roberts,Pat,Purchase,"
GE
","
                                        
                                            General Electric Company
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        01/27/2016
                                    ",02/02/2016,Carper,Thomas R,Purchase,"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            Walt Disney Co Hldg
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        01/27/2016
                                    ",02/02/2016,Carper,Thomas R,Purchase,"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            Boeing Co
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        01/21/2016
                                    ",02/02/2016,Carper,Thomas R,Sale (Partial),"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            Lincoln Naitonal Corp
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        01/29/2016
                                    ",02/02/2016,Carper,Thomas R,Sale (Full),"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            Tyco Intl PLC
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        01/25/2016
                                    ",02/02/2016,Carper,Thomas R,Purchase,"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            E I Dupont de Nemours
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        01/25/2016
                                    ",02/02/2016,Carper,Thomas R,Purchase,"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            Under Armour Inc Cl A
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        01/25/2016
                                    ",02/02/2016,Carper,Thomas R,Purchase,"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            Verizon Communications
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        01/21/2016
                                    ",02/02/2016,Carper,Thomas R,Purchase,"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            Cisco Company
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        01/21/2016
                                    ",02/02/2016,Carper,Thomas R,Sale (Full),"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            3M Company
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
