tx_date,file_date,last_name,first_name,order_type,ticker,asset_name,tx_amount
"
                                        10/28/2014
                                    ",11/04/2014,Cochran,Thad,Purchase,"
HDS
","
                                        
                                            HD Supply Holdings, Inc. (NASDAQ)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        10/28/2014
                                    ",11/04/2014,Cochran,Thad,Purchase,"
BECN
","
                                        
                                            Beacon Roofing Supply, Inc. (NASDAQ)
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        10/28/2014
                                    ",11/04/2014,Cochran,Thad,Purchase,"
RXN
","
                                        
                                            Rexnord Corporation (NYSE)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        10/27/2014
                                    ",11/04/2014,Cochran,Thad,Sale (Full),"
SWN
","
                                        
                                            Southwestern Energy Co. (NYSE)
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        10/17/2014
                                    ",11/04/2014,Cochran,Thad,Purchase,"
SWN
","
                                        
                                            Southwestern Energy Co. (NYSE)
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        10/15/2014
                                    ",11/04/2014,Cochran,Thad,Sale (Full),"
COV
","
                                        
                                            Covidien plc (NYSE)
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        10/15/2014
                                    ",11/04/2014,Cochran,Thad,Sale (Full),"
LNC
","
                                        
                                            Lincoln National Corporation (NYSE)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        10/14/2014
                                    ",11/04/2014,Cochran,Thad,Sale (Full),"
IRDM
","
                                        
                                            Iridium Communications Inc. (NASDAQ)
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        10/07/2014
                                    ",11/04/2014,Cochran,Thad,Sale (Full),"
ADT
","
                                        
                                            The ADT Corporation (NYSE)
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        10/06/2014
                                    ",11/04/2014,Cochran,Thad,Sale (Full),"
PAA
","
                                        
                                            Plains All American Pipeline, L.P. (NYSE)
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        10/02/2014
                                    ",11/04/2014,Cochran,Thad,Purchase,"
ASH
","
                                        
                                            Ashland Inc. (NYSE)
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        09/29/2014
                                    ",11/04/2014,Cochran,Thad,Sale (Full),"
SAN
","
                                        
                                            Banco Santander, S.A. (NYSE)
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
