tx_date,file_date,last_name,first_name,order_type,ticker,asset_name,tx_amount
"
                                        12/07/2018
                                    ",08/07/2019,Cassidy,William,Sale (Partial),"
WMT
","
                                        
                                            Walmart Inc.
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        12/07/2018
                                    ",08/07/2019,Cassidy,William,Sale (Partial),"
SBUX
","
                                        
                                            Starbucks Corporation
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        12/07/2018
                                    ",08/07/2019,Cassidy,William,Sale (Partial),"
PG
","
                                        
                                            The Procter & Gamble Company
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        12/07/2018
                                    ",08/07/2019,Cassidy,William,Sale (Partial),"
NVS
","
                                        
                                            Novartis AG
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        12/07/2018
                                    ",08/07/2019,Cassidy,William,Purchase,"
JPM
","
                                        
                                            JPMorgan Chase & Co.
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        12/07/2018
                                    ",08/07/2019,Cassidy,William,Sale (Partial),"
MSFT
","
                                        
                                            Microsoft Corporation
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        12/07/2018
                                    ",08/07/2019,Cassidy,William,Sale (Partial),"
MDT
","
                                        
                                            Medtronic plc
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        12/07/2018
                                    ",08/07/2019,Cassidy,William,Sale (Full),"
FRT
","
                                        
                                            Federal Realty Investment Trust
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        12/07/2018
                                    ",08/07/2019,Cassidy,William,Sale (Partial),"
XOM
","
                                        
                                            Exxon Mobil Corporation
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        12/07/2018
                                    ",08/07/2019,Cassidy,William,Sale (Partial),"
DIS
","
                                        
                                            The Walt Disney Company
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        12/07/2018
                                    ",08/07/2019,Cassidy,William,Sale (Partial),"
CMCSA
","
                                        
                                            Comcast Corporation
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        12/07/2018
                                    ",08/07/2019,Cassidy,William,Sale (Partial),"
CSCO
","
                                        
                                            Cisco Systems, Inc.
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        12/07/2018
                                    ",08/07/2019,Cassidy,William,Sale (Partial),"
CVS
","
                                        
                                            CVS Health Corporation
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        12/07/2018
                                    ",08/07/2019,Cassidy,William,Purchase,"
AAPL
","
                                        
                                            Apple Inc.
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        12/07/2018
                                    ",08/07/2019,Cassidy,William,Sale (Partial),"
AMGN
","
                                        
                                            Amgen Inc.
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        07/18/2019
                                    ",08/07/2019,Sullivan,Daniel S,Purchase,"
MALOX
","
                                        
                                            BlackRock Global Allocation Fund, Inc. Institution
                                        
                                        
                                        
                                            

                                            
                                        
                                    ","$1,001 - $15,000"
"
                                        07/17/2019
                                    ",08/07/2019,Sullivan,Daniel S,Purchase,"
GTCSX
","
                                        
                                            Glenmede Small Cap Equity Portfolio Class Advisor
                                        
                                        
                                        
                                            

                                            
                                        
                                    ","$1,001 - $15,000"
"
                                        07/17/2019
                                    ",08/07/2019,Sullivan,Daniel S,Purchase,"
TSCIX
","
                                        
                                            AMG TimesSquare Small Cap Growth Fund Class Z
                                        
                                        
                                        
                                            

                                            
                                        
                                    ","$1,001 - $15,000"
"
                                        07/17/2019
                                    ",08/07/2019,Sullivan,Daniel S,Sale (Full),"
VPMAX
","
                                        
                                            Vanguard PRIMECAP Fund Admiral Shares
                                        
                                        
                                        
                                            

                                            
                                        
                                    ","$1,001 - $15,000"
"
                                        07/17/2019
                                    ",08/07/2019,Sullivan,Daniel S,Sale (Partial),"
IWF
","
                                        
                                            iShares Russell 1000 Growth ETF
                                        
                                        
                                        
                                            

                                            
                                        
                                    ","$15,001 - $50,000"
