tx_date,file_date,last_name,first_name,order_type,ticker,asset_name,tx_amount
"
                                        07/25/2017
                                    ",09/06/2017,Toomey,Patrick J,Sale (Full),"
PEY
","
                                        
                                            PowerShares Exchange-Traded Fund Trust - PowerShar
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        08/07/2017
                                    ",09/06/2017,Toomey,Patrick J,Sale (Full),"
T
","
                                        
                                            AT&T Inc.
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        08/31/2017
                                    ",09/06/2017,Carper,Thomas R,Purchase,"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            Visa Inc
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        08/31/2017
                                    ",09/06/2017,Carper,Thomas R,Purchase,"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            Total S.A. Sponsored ADR
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        08/31/2017
                                    ",09/06/2017,Carper,Thomas R,Sale (Partial),"
QCOM
","
                                        
                                            QUALCOMM Incorporated
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        08/31/2017
                                    ",09/06/2017,Carper,Thomas R,Purchase,"
RMD
","
                                        
                                            ResMed Inc.
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        08/31/2017
                                    ",09/06/2017,Carper,Thomas R,Sale (Partial),"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            Omega Healthcare Inc Inc
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        08/31/2017
                                    ",09/06/2017,Carper,Thomas R,Sale (Partial),"
ARCC
","
                                        
                                            Ares Capital Corporation
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        08/31/2017
                                    ",09/06/2017,Carper,Thomas R,Purchase,"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            BancoLatinomericano De Comericio Exteror S.A.
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        08/31/2017
                                    ",09/06/2017,Carper,Thomas R,Purchase,"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            BAE Systems PLC Sponsored ADR
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        08/31/2017
                                    ",09/06/2017,Carper,Thomas R,Purchase,"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            Western Asset/Claymore Inflation Opportunity Income Tr
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        08/31/2017
                                    ",09/06/2017,Carper,Thomas R,Sale (Partial),"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            Owens & Minor Corp
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        08/31/2017
                                    ",09/06/2017,Carper,Thomas R,Sale (Partial),"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            Verizon Corp
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        08/31/2017
                                    ",09/06/2017,Carper,Thomas R,Purchase,"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            Agilent Corp
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        08/31/2017
                                    ",09/06/2017,Carper,Thomas R,Purchase,"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            Nvidia Corp
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        08/31/2017
                                    ",09/06/2017,Carper,Thomas R,Purchase,"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            Alexandria Real Estate Equity Inc
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        08/31/2017
                                    ",09/06/2017,Carper,Thomas R,Purchase,"
NWL
","
                                        
                                            Newell Brands Inc.
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        08/31/2017
                                    ",09/06/2017,Carper,Thomas R,Purchase,"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            Diageo PLC Sponsored ADR
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        08/31/2017
                                    ",09/06/2017,Carper,Thomas R,Sale (Partial),"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            Honeywell Intl Inc
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        08/31/2017
                                    ",09/06/2017,Carper,Thomas R,Purchase,"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            Packaging Corp of America
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        08/31/2017
                                    ",09/06/2017,Carper,Thomas R,Sale (Partial),"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            Altria Corp
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        08/31/2017
                                    ",09/06/2017,Carper,Thomas R,Purchase,"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            MetLife Inc
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        08/31/2017
                                    ",09/06/2017,Carper,Thomas R,Purchase,"
PBA
","
                                        
                                            Pembina Pipeline Corporation
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        08/31/2017
                                    ",09/06/2017,Carper,Thomas R,Purchase,"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            Axis Capital Holdings Ltd
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        08/31/2017
                                    ",09/06/2017,Carper,Thomas R,Sale (Partial),"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            Medical Properties Trust Inc
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
