tx_date,file_date,last_name,first_name,order_type,ticker,asset_name,tx_amount
"
                                        10/27/2015
                                    ",10/28/2015,"Perdue , Jr",David A,Sale (Partial),"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            Deere & Co Inc
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        10/27/2015
                                    ",10/28/2015,"Perdue , Jr",David A,Purchase,"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            Cabela's Inc CMN
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        10/26/2015
                                    ",10/28/2015,"Perdue , Jr",David A,Purchase,"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            Cabela's Inc CMN
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        10/26/2015
                                    ",10/28/2015,"Perdue , Jr",David A,Purchase,"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            Cabela's Inc CMN
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        10/26/2015
                                    ",10/28/2015,"Perdue , Jr",David A,Sale (Partial),"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            Cablevision Systems Corp CMN
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        10/26/2015
                                    ",10/28/2015,"Perdue , Jr",David A,Sale (Partial),"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            Aaron Rents Inc CMN
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        10/23/2015
                                    ",10/28/2015,"Perdue , Jr",David A,Sale (Partial),"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            Cablevision Systems Corp CMN
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        10/23/2015
                                    ",10/28/2015,"Perdue , Jr",David A,Sale (Partial),"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            Deere & Co CMN
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        10/23/2015
                                    ",10/28/2015,"Perdue , Jr",David A,Purchase,"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            Cabela's Inc CMN
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        10/22/2015
                                    ",10/28/2015,"Perdue , Jr",David A,Purchase,"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            Tesoro Logistics LP CMN
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
