tx_date,file_date,last_name,first_name,order_type,ticker,asset_name,tx_amount
"
                                        06/27/2016
                                    ",07/07/2016,Cochran,Thad,Sale (Full),"
BURFX
","
                                        
                                            Burnham Financial Long/Short A
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        06/27/2016
                                    ",07/07/2016,Cochran,Thad,Sale (Full),"
SPLK
","
                                        
                                            Splunk, Inc.
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        06/27/2016
                                    ",07/07/2016,Cochran,Thad,Sale (Full),"
MDLZ
","
                                        
                                            Mondelez International, Inc.
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        06/27/2016
                                    ",07/07/2016,Cochran,Thad,Sale (Full),"
WBA
","
                                        
                                            Walgreens Boots Alliance, Inc.
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        06/24/2016
                                    ",07/07/2016,Cochran,Thad,Purchase,"
SUN
","
                                        
                                            Sunoco LP
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        06/21/2016
                                    ",07/07/2016,Cochran,Thad,Purchase,"
SLM
","
                                        
                                            SLM Corporation
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        06/16/2016
                                    ",07/07/2016,Cochran,Thad,Sale (Full),"
WFT
","
                                        
                                            Weatherford International plc
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        06/14/2016
                                    ",07/07/2016,Cochran,Thad,Sale (Full),"
LNCE
","
                                        
                                            Snyder's-Lance, Inc.
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        06/06/2016
                                    ",07/07/2016,Cochran,Thad,Purchase,"
WFT
","
                                        
                                            Weatherford International plc
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        06/03/2016
                                    ",07/07/2016,Cochran,Thad,Purchase,"
SYRG
","
                                        
                                            Synergy Resources Corporation
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        06/03/2016
                                    ",07/07/2016,Cochran,Thad,Purchase,"
SLM
","
                                        
                                            SLM Corporation
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        06/02/2016
                                    ",07/07/2016,Cochran,Thad,Purchase,"
LLY
","
                                        
                                            Eli Lilly and Company
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        06/01/2016
                                    ",07/07/2016,Cochran,Thad,Purchase,"
TEVA
","
                                        
                                            Teva Pharmaceutical Industries Limited
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        06/01/2016
                                    ",07/07/2016,Cochran,Thad,Sale (Full),"
LKQ
","
                                        
                                            LKQ Corp.
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        05/31/2016
                                    ",07/07/2016,Cochran,Thad,Purchase,"
SPLK
","
                                        
                                            Splunk, Inc.
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
