tx_date,file_date,last_name,first_name,order_type,ticker,asset_name,tx_amount
"
                                        09/20/2022
                                    ",10/12/2022,Tuberville,Thomas H,Sale (Partial),"
MSFT
","
                                        
                                            Microsoft Corporation - Common Stock
                                        
                                        
                                        
                                            Option Type: Short Sale Strike price: $265.00
                                                
Expires: 04/21/2023
                                            
","$1,001 - $15,000"
"
                                        09/20/2022
                                    ",10/12/2022,Tuberville,Thomas H,Sale (Partial),"
X
","
                                        
                                            United States Steel Corporation Common Stock
                                        
                                        
                                        
                                            Option Type: Short Sale Strike price: $24.00
                                                
Expires: 04/21/2023
                                            
","$1,001 - $15,000"
"
                                        09/19/2022
                                    ",10/12/2022,Tuberville,Thomas H,Purchase,"
X
","
                                        
                                            United States Steel Corporation Common Stock
                                        
                                        
                                        
                                    ","$100,001 - $250,000"
"
                                        09/19/2022
                                    ",10/12/2022,Tuberville,Thomas H,Purchase,"
MSFT
","
                                        
                                            Microsoft Corporation - Common Stock
                                        
                                        
                                        
                                    ","$250,001 - $500,000"
"
                                        09/19/2022
                                    ",10/12/2022,Tuberville,Thomas H,Purchase,"
ARKK
","
                                        
                                            Ark Innovation ETF
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        09/12/2022
                                    ",10/12/2022,Tuberville,Thomas H,Sale (Full),"
F
","
                                        
                                            Ford Motor Company Common Stock
                                        
                                        
                                        
                                            Option Type: Short Sale Strike price: $17.00
                                                
Expires: 06/16/2023
                                            
","$15,001 - $50,000"
"
                                        09/12/2022
                                    ",10/12/2022,Tuberville,Thomas H,Purchase,"
F
","
                                        
                                            Ford Motor Company Common Stock
                                        
                                        
                                        
                                            Option Type: Put Strike price: $17.00
                                                
Expires: 09/16/2022
                                            
","$1,001 - $15,000"
"
                                        09/12/2022
                                    ",10/12/2022,Tuberville,Thomas H,Purchase,"
F
","
                                        
                                            Ford Motor Company Common Stock
                                        
                                        
                                        
                                            Option Type: Put Strike price: $17.00
                                                
Expires: 09/16/2022
                                            
","$1,001 - $15,000"
"
                                        09/07/2022
                                    ",10/12/2022,Tuberville,Thomas H,Sale (Full),"
ECOM
","
                                        
                                            ChannelAdvisor Corporation Common Stock
                                        
                                        
                                        
                                    ","$500,001 - $1,000,000"
"
                                        09/07/2022
                                    ",10/12/2022,Tuberville,Thomas H,Purchase,"
ARKK
","
                                        
                                            Ark Innovation ETF
                                        
                                        
                                        
                                    ","$50,001 - $100,000"
"
                                        09/06/2022
                                    ",10/12/2022,Tuberville,Thomas H,Purchase,"
NU
","
                                        
                                            Nu Holdings Ltd. Class A Ordinary Shares
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
