tx_date,file_date,last_name,first_name,order_type,ticker,asset_name,tx_amount
"
                                        11/25/2015
                                    ",12/16/2015,Peters,Gary C,Purchase,"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            BBT - BB&T CORP
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        11/25/2015
                                    ",12/16/2015,Peters,Gary C,Purchase,"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            UTX - UNTD TECHNOLOGIES CORP
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        11/25/2015
                                    ",12/16/2015,Peters,Gary C,Purchase,"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            JWN- NORDSTROM INC
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        12/09/2015
                                    ",12/16/2015,Whitehouse,Sheldon,Purchase,"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            MSFT
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        12/09/2015
                                    ",12/16/2015,Whitehouse,Sheldon,Purchase,"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            JNJ
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        12/09/2015
                                    ",12/16/2015,Whitehouse,Sheldon,Purchase,"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            BMY
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        12/09/2015
                                    ",12/16/2015,Whitehouse,Sheldon,Purchase,"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            GILD
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        11/25/2015
                                    ",12/16/2015,Whitehouse,Sheldon,Purchase,"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            BIIB
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        11/25/2015
                                    ",12/16/2015,Whitehouse,Sheldon,Purchase,"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            NFLX
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        11/25/2015
                                    ",12/16/2015,Whitehouse,Sheldon,Purchase,"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            PEP
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        12/14/2015
                                    ",12/16/2015,Whitehouse,Sheldon,Sale (Full),"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            CY
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        11/25/2015
                                    ",12/16/2015,Whitehouse,Sheldon,Purchase,"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            TJX
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        11/25/2015
                                    ",12/16/2015,Whitehouse,Sheldon,Sale (Full),"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            GPRO
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        11/25/2015
                                    ",12/16/2015,Whitehouse,Sheldon,Purchase,"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            BIIB
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        12/14/2015
                                    ",12/16/2015,Whitehouse,Sheldon,Sale (Full),"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            QCOM
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        10/28/2015
                                    ",12/16/2015,Toomey,Patrick J,Sale (Partial),"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            PFS
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        11/23/2015
                                    ",12/16/2015,Toomey,Patrick J,Sale (Partial),"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            ESV
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        12/02/2015
                                    ",12/16/2015,Hoeven,John,Sale (Full),"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            NOG - Northern Oil & Gas, Inc. (AMEX)
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        12/07/2015
                                    ",12/16/2015,Hoeven,John,Sale (Full),"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            CMI - Cummins Inc. (NYSE)
                                        
                                        
                                        
                                    ","$50,001 - $100,000"
"
                                        12/07/2015
                                    ",12/16/2015,Hoeven,John,Sale (Full),"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            ADP - Automatic Data Processing, Inc. (NASDAQ)
                                        
                                        
                                        
                                    ","$100,001 - $250,000"
"
                                        11/25/2015
                                    ",12/16/2015,Hoeven,John,Sale (Full),"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            PFE - Pfizer Inc. (NYSE)
                                        
                                        
                                        
                                    ","$100,001 - $250,000"
