tx_date,file_date,last_name,first_name,order_type,ticker,asset_name,tx_amount
"
                                        07/18/2019
                                    ",08/05/2019,Carper,Thomas R,Purchase,"
CEF
","
                                        
                                            Sprott Physical Gold and Silver Trust
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        07/18/2019
                                    ",08/05/2019,Carper,Thomas R,Sale (Full),"
ABB
","
                                        
                                            ABB Ltd
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        07/16/2019
                                    ",08/05/2019,Carper,Thomas R,Sale (Full),"
SMG
","
                                        
                                            The Scotts Miracle-Gro Company
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        07/16/2019
                                    ",08/05/2019,Carper,Thomas R,Purchase,"
CAG
","
                                        
                                            Conagra Brands, Inc.
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        07/30/2019
                                    ",08/05/2019,"Perdue , Jr",David A,Exchange,"
ANDX

MPLX
","
                                        
                                            Andeavor Logistics LP (Exchanged)
                                            
                                            MPLX LP (Received)
                                        
                                        
                                        
                                    ","$50,001 - $100,000"
"
                                        07/25/2019
                                    ",08/05/2019,"Perdue , Jr",David A,Purchase,"
T
","
                                        
                                            AT&T Inc.
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        07/25/2019
                                    ",08/05/2019,"Perdue , Jr",David A,Purchase,"
KO
","
                                        
                                            The Coca-Cola Company
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        07/25/2019
                                    ",08/05/2019,"Perdue , Jr",David A,Sale (Partial),"
GE
","
                                        
                                            General Electric Company
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        07/25/2019
                                    ",08/05/2019,"Perdue , Jr",David A,Purchase,"
PYPL
","
                                        
                                            PayPal Holdings, Inc.
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        07/25/2019
                                    ",08/05/2019,"Perdue , Jr",David A,Sale (Full),"
JCI
","
                                        
                                            Johnson Controls International plc
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        08/02/2019
                                    ",08/05/2019,"Perdue , Jr",David A,Sale (Partial),"
SUN
","
                                        
                                            Sunoco LP
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        08/02/2019
                                    ",08/05/2019,"Perdue , Jr",David A,Purchase,"
KR
","
                                        
                                            The Kroger Co.
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        08/02/2019
                                    ",08/05/2019,"Perdue , Jr",David A,Purchase,"
GPK
","
                                        
                                            Graphic Packaging Holding Company
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        08/02/2019
                                    ",08/05/2019,"Perdue , Jr",David A,Sale (Partial),"
CZR
","
                                        
                                            Caesars Entertainment Corporation
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        08/02/2019
                                    ",08/05/2019,"Perdue , Jr",David A,Purchase,"
GPK
","
                                        
                                            Graphic Packaging Holding Company
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
