tx_date,file_date,last_name,first_name,order_type,ticker,asset_name,tx_amount
"
                                        12/17/2015
                                    ",12/18/2015,"Corker, Jr.",Robert P,Sale (Full),"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            MAC - Macerich Company
                                        
                                        
                                        
                                    ","$500,001 - $1,000,000"
"
                                        12/17/2015
                                    ",12/18/2015,"Corker, Jr.",Robert P,Sale (Full),"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            CHK - Chesapeake Energy Corporation
                                        
                                        
                                        
                                    ","$500,001 - $1,000,000"
"
                                        12/17/2015
                                    ",12/18/2015,"Perdue , Jr",David A,Sale (Full),"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            PAGP
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        12/17/2015
                                    ",12/18/2015,"Perdue , Jr",David A,Sale (Partial),"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            LNT
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        12/17/2015
                                    ",12/18/2015,"Perdue , Jr",David A,Sale (Partial),"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            LNT
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        12/17/2015
                                    ",12/18/2015,"Perdue , Jr",David A,Purchase,"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            WMT
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        12/17/2015
                                    ",12/18/2015,"Perdue , Jr",David A,Sale (Partial),"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            GE
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        12/17/2015
                                    ",12/18/2015,"Perdue , Jr",David A,Purchase,"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            WLK
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        12/15/2015
                                    ",12/18/2015,"Perdue , Jr",David A,Sale (Full),"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            SPDR S&P 500 ETF
                                        
                                        
                                        
                                    ","$500,001 - $1,000,000"
"
                                        12/16/2015
                                    ",12/18/2015,"Perdue , Jr",David A,Sale (Partial),"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            PAGP
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        12/16/2015
                                    ",12/18/2015,"Perdue , Jr",David A,Sale (Partial),"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            PKI
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        12/16/2015
                                    ",12/18/2015,"Perdue , Jr",David A,Purchase,"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            LYV
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        12/16/2015
                                    ",12/18/2015,"Perdue , Jr",David A,Purchase,"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            DVN
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        12/16/2015
                                    ",12/18/2015,"Perdue , Jr",David A,Purchase,"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            DVN
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        12/15/2015
                                    ",12/18/2015,"Perdue , Jr",David A,Purchase,"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            DISCA
                                        
                                        
                                        
                                    ","$50,001 - $100,000"
"
                                        12/15/2015
                                    ",12/18/2015,"Perdue , Jr",David A,Purchase,"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            KN
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        12/15/2015
                                    ",12/18/2015,"Perdue , Jr",David A,Purchase,"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            WPX
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        12/15/2015
                                    ",12/18/2015,"Perdue , Jr",David A,Purchase,"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            DVN
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        12/15/2015
                                    ",12/18/2015,"Perdue , Jr",David A,Purchase,"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            USG
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        12/15/2015
                                    ",12/18/2015,"Perdue , Jr",David A,Purchase,"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            BAX
                                        
                                        
                                        
                                    ","$100,001 - $250,000"
"
                                        12/15/2015
                                    ",12/18/2015,"Perdue , Jr",David A,Purchase,"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            MOS
                                        
                                        
                                        
                                    ","$100,001 - $250,000"
"
                                        12/15/2015
                                    ",12/18/2015,"Perdue , Jr",David A,Purchase,"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            ADT
                                        
                                        
                                        
                                    ","$50,001 - $100,000"
"
                                        12/15/2015
                                    ",12/18/2015,"Perdue , Jr",David A,Purchase,"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            CBS
                                        
                                        
                                        
                                    ","$50,001 - $100,000"
"
                                        12/15/2015
                                    ",12/18/2015,"Perdue , Jr",David A,Purchase,"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            WMT
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        12/15/2015
                                    ",12/18/2015,"Perdue , Jr",David A,Purchase,"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            AXLL
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        12/15/2015
                                    ",12/18/2015,"Perdue , Jr",David A,Purchase,"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            WMT
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        12/15/2015
                                    ",12/18/2015,"Perdue , Jr",David A,Purchase,"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            DV
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        12/15/2015
                                    ",12/18/2015,"Perdue , Jr",David A,Purchase,"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            DISCA
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        12/14/2015
                                    ",12/18/2015,"Perdue , Jr",David A,Purchase,"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            AVP
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        12/14/2015
                                    ",12/18/2015,"Perdue , Jr",David A,Purchase,"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            WMT
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        12/14/2015
                                    ",12/18/2015,"Perdue , Jr",David A,Purchase,"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            WFM
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        12/11/2015
                                    ",12/18/2015,"Perdue , Jr",David A,Sale (Full),"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            BK
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        12/09/2015
                                    ",12/18/2015,"Perdue , Jr",David A,Sale (Partial),"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            BK
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        12/07/2015
                                    ",12/18/2015,"Perdue , Jr",David A,Purchase,"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            WLK
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        12/01/2015
                                    ",12/18/2015,"Perdue , Jr",David A,Sale (Partial),"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            LNT
                                        
                                        
                                        
                                    ","$50,001 - $100,000"
"
                                        12/01/2015
                                    ",12/18/2015,"Perdue , Jr",David A,Purchase,"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            SE
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        12/01/2015
                                    ",12/18/2015,"Perdue , Jr",David A,Purchase,"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            AXP
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        12/01/2015
                                    ",12/18/2015,"Perdue , Jr",David A,Purchase,"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            WFM
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        11/30/2015
                                    ",12/18/2015,"Perdue , Jr",David A,Sale (Full),"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            CVC
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        11/25/2015
                                    ",12/18/2015,"Perdue , Jr",David A,Sale (Full),"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            PSX
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        11/24/2015
                                    ",12/18/2015,"Perdue , Jr",David A,Purchase,"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            WFM
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        11/23/2015
                                    ",12/18/2015,"Perdue , Jr",David A,Purchase,"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            WFM
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
