tx_date,file_date,last_name,first_name,order_type,ticker,asset_name,tx_amount
"
                                        01/31/2018
                                    ",02/13/2018,Cassidy,William,Sale (Partial),"
AAPL
","
                                        
                                            Apple Inc.
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        01/31/2018
                                    ",02/13/2018,Cassidy,William,Sale (Full),"
IHE
","
                                        
                                            iShares US Pharmaceuticals ETF
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        01/08/2018
                                    ",02/13/2018,Whitehouse,Sheldon,Purchase,"
C
","
                                        
                                            Citigroup Inc.
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        01/08/2018
                                    ",02/13/2018,Whitehouse,Sheldon,Purchase,"
WMT
","
                                        
                                            Walmart Inc.
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        01/08/2018
                                    ",02/13/2018,Whitehouse,Sheldon,Sale (Full),"
BIIB
","
                                        
                                            Biogen Inc.
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        01/17/2018
                                    ",02/13/2018,Whitehouse,Sheldon,Sale (Partial),"
V
","
                                        
                                            Visa Inc.
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        01/17/2018
                                    ",02/13/2018,Whitehouse,Sheldon,Sale (Full),"
COST
","
                                        
                                            Costco Wholesale Corporation
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        01/31/2018
                                    ",02/13/2018,Whitehouse,Sheldon,Sale (Full),"
GE
","
                                        
                                            General Electric Company
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        01/17/2018
                                    ",02/13/2018,Whitehouse,Sheldon,Sale (Partial),"
V
","
                                        
                                            Visa Inc.
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        01/17/2018
                                    ",02/13/2018,Whitehouse,Sheldon,Sale (Full),"
USB
","
                                        
                                            U.S. Bancorp
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
