tx_date,file_date,last_name,first_name,order_type,ticker,asset_name,tx_amount
"
                                        12/11/2015
                                    ",02/03/2016,Blunt,Roy,Sale (Full),"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            CSCO
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        12/04/2015
                                    ",02/03/2016,Blunt,Roy,Sale (Full),"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            PM
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        12/21/2015
                                    ",02/03/2016,Cochran,Thad,Purchase,"
AMAT
","
                                        
                                            Applied Materials, Inc.
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        12/21/2015
                                    ",02/03/2016,Cochran,Thad,Purchase,"
GEL
","
                                        
                                            Genesis Energy LP
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        12/21/2015
                                    ",02/03/2016,Cochran,Thad,Purchase,"
VILLX
","
                                        
                                            Villere Balanced Inv
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        12/18/2015
                                    ",02/03/2016,Cochran,Thad,Sale (Full),"
ASH
","
                                        
                                            Ashland Inc.
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        12/16/2015
                                    ",02/03/2016,Cochran,Thad,Purchase,"
WSHFX
","
                                        
                                            American Funds Washington Mutual F1
                                        
                                        
                                        
                                    ","$100,001 - $250,000"
"
                                        12/16/2015
                                    ",02/03/2016,Cochran,Thad,Sale (Full),"
ABT
","
                                        
                                            Abbott Laboratories
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        12/15/2015
                                    ",02/03/2016,Cochran,Thad,Purchase,"
BX
","
                                        
                                            The Blackstone Group L.P.
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        12/09/2015
                                    ",02/03/2016,Cochran,Thad,Sale (Full),"
TLLP
","
                                        
                                            Tesoro Logistics LP
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        12/08/2015
                                    ",02/03/2016,Cochran,Thad,Purchase,"
TLLP
","
                                        
                                            Tesoro Logistics LP
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        12/03/2015
                                    ",02/03/2016,Cochran,Thad,Sale (Full),"
KNX
","
                                        
                                            Knight Transportation Inc.
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        01/28/2016
                                    ",02/03/2016,Inhofe,James M,Purchase,"
GILD
","
                                        
                                            Gilead Sciences Inc.
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        01/08/2016
                                    ",02/03/2016,Inhofe,James M,Purchase,"
CLR
","
                                        
                                            Continental Resources, Inc.
                                        
                                        
                                        
                                    ","$50,001 - $100,000"
"
                                        01/08/2016
                                    ",02/03/2016,Inhofe,James M,Sale (Full),"
ITC
","
                                        
                                            ITC Holdings Corp.
                                        
                                        
                                        
                                    ","$50,001 - $100,000"
"
                                        01/08/2016
                                    ",02/03/2016,Inhofe,James M,Sale (Full),"
CHK
","
                                        
                                            Chesapeake Energy Corporation
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
