tx_date,file_date,last_name,first_name,order_type,ticker,asset_name,tx_amount
"
                                        05/18/2015
                                    ",05/13/2015,Flake,Jeffry L,Sale (Partial),"
AAPL
","
                                        
                                            Apple Inc. (NASDAQ)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        05/04/2015
                                    ",05/13/2015,Reed,John F,Purchase,"
TBF
","
                                        
                                            ProShares Short 20+ Year Treasury (NYSEArca)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        05/04/2015
                                    ",05/13/2015,Reed,John F,Purchase,"
TBF
","
                                        
                                            ProShares Short 20+ Year Treasury (NYSEArca)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        03/13/2015
                                    ",05/13/2015,Carper,Thomas R,Purchase,"
DD
","
                                        
                                            E. I. du Pont de Nemours and Company (NYSE)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        12/15/2014
                                    ",05/13/2015,Carper,Thomas R,Purchase,"
DD
","
                                        
                                            E. I. du Pont de Nemours and Company (NYSE)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        09/15/2014
                                    ",05/13/2015,Carper,Thomas R,Purchase,"
DD
","
                                        
                                            E. I. du Pont de Nemours and Company (NYSE)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        06/13/2014
                                    ",05/13/2015,Carper,Thomas R,Purchase,"
DD
","
                                        
                                            E. I. du Pont de Nemours and Company (NYSE)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        03/14/2014
                                    ",05/13/2015,Carper,Thomas R,Purchase,"
DD
","
                                        
                                            E. I. du Pont de Nemours and Company (NYSE)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        12/16/2013
                                    ",05/13/2015,Carper,Thomas R,Purchase,"
DD
","
                                        
                                            E. I. du Pont de Nemours and Company (NYSE)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        09/13/2013
                                    ",05/13/2015,Carper,Thomas R,Purchase,"
DD
","
                                        
                                            E. I. du Pont de Nemours and Company (NYSE)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        06/13/2013
                                    ",05/13/2015,Carper,Thomas R,Purchase,"
DD
","
                                        
                                            E. I. du Pont de Nemours and Company (NYSE)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        03/15/2013
                                    ",05/13/2015,Carper,Thomas R,Purchase,"
DD
","
                                        
                                            E. I. du Pont de Nemours and Company (NYSE)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        12/17/2012
                                    ",05/13/2015,Carper,Thomas R,Purchase,"
DD
","
                                        
                                            E. I. du Pont de Nemours and Company (NYSE)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        09/13/2012
                                    ",05/13/2015,Carper,Thomas R,Purchase,"
DD
","
                                        
                                            E. I. du Pont de Nemours and Company (NYSE)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        06/17/2014
                                    ",05/13/2015,Collins,Susan M,Sale (Full),"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            Allianzgi Short Duration
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        06/19/2014
                                    ",05/13/2015,Collins,Susan M,Sale (Full),"
LMGEX
","
                                        
                                            Legg Mason Batterymarch Intl Eq C (NASDAQ)
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        06/19/2014
                                    ",05/13/2015,Collins,Susan M,Sale (Full),"
WY
","
                                        
                                            Weyerhaeuser Co. (NYSE)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        06/19/2014
                                    ",05/13/2015,Collins,Susan M,Purchase,"
WCN
","
                                        
                                            Waste Connections Inc. (NYSE)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        06/19/2014
                                    ",05/13/2015,Collins,Susan M,Sale (Full),"
WMT
","
                                        
                                            Wal-Mart Stores Inc. (NYSE)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        06/19/2014
                                    ",05/13/2015,Collins,Susan M,Sale (Full),"
UPS
","
                                        
                                            United Parcel Service, Inc. (NYSE)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        06/19/2014
                                    ",05/13/2015,Collins,Susan M,Sale (Full),"
TCAP
","
                                        
                                            Triangle Capital Corporation (NYSE)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        06/19/2014
                                    ",05/13/2015,Collins,Susan M,Purchase,"
SRCL
","
                                        
                                            Stericycle, Inc. (NASDAQ)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
