tx_date,file_date,last_name,first_name,order_type,ticker,asset_name,tx_amount
"
                                        11/20/2014
                                    ",12/08/2014,Cochran,Thad,Sale (Full),"
GILD
","
                                        
                                            Gilead Sciences Inc. (NASDAQ)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        11/05/2014
                                    ",12/08/2014,Cochran,Thad,Purchase,"
SYK
","
                                        
                                            Stryker Corporation (NYSE)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        11/05/2014
                                    ",12/08/2014,Cochran,Thad,Purchase,"
SYK
","
                                        
                                            Stryker Corporation (NYSE)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        11/06/2014
                                    ",12/08/2014,Cochran,Thad,Purchase,"
CMI
","
                                        
                                            Cummins Inc. (NYSE)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        11/13/2014
                                    ",12/08/2014,Cochran,Thad,Sale (Full),"
USAC
","
                                        
                                            USA Compression Partners, LP (NYSE)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        11/17/2014
                                    ",12/08/2014,Cochran,Thad,Purchase,"
GE
","
                                        
                                            General Electric Company (NYSE)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        11/10/2014
                                    ",12/08/2014,Cochran,Thad,Purchase,"
AJG
","
                                        
                                            Arthur J Gallagher & Co. (NYSE)
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        11/10/2014
                                    ",12/08/2014,Cochran,Thad,Sale (Full),"
NTAP
","
                                        
                                            NetApp, Inc. (NASDAQ)
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        11/05/2014
                                    ",12/08/2014,Cochran,Thad,Purchase,"
ABDC
","
                                        
                                            Alcentra Capital Corp. (NASDAQ)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        11/05/2014
                                    ",12/08/2014,Cochran,Thad,Purchase,"
CVS
","
                                        
                                            CVS Health Corporation (NYSE)
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        11/05/2014
                                    ",12/08/2014,Cochran,Thad,Purchase,"
BECN
","
                                        
                                            Beacon Roofing Supply, Inc. (NASDAQ)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        11/03/2014
                                    ",12/08/2014,Cochran,Thad,Sale (Full),"
BHI
","
                                        
                                            Baker Hughes Incorporated (NYSE)
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        11/03/2014
                                    ",12/08/2014,Cochran,Thad,Purchase,"
HCP
","
                                        
                                            HCP, Inc. (NYSE)
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        12/05/2014
                                    ",12/08/2014,Begich,Mark,Purchase,"
ALSK
","
                                        
                                            Alaska Communications Systems Group Inc. (NASDAQ)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        11/25/2014
                                    ",12/08/2014,Begich,Mark,Purchase,"
EAD
","
                                        
                                            Wells Fargo Advantage Income Op (AMEX)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        11/21/2014
                                    ",12/08/2014,Begich,Mark,Purchase,"
NBG
","
                                        
                                            National Bank of Greece S.A. (NYSE)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        11/21/2014
                                    ",12/08/2014,Begich,Mark,Purchase,"
NLY
","
                                        
                                            Annaly Capital Management, Inc. (NYSE)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        11/21/2014
                                    ",12/08/2014,Begich,Mark,Purchase,"
EAD
","
                                        
                                            Wells Fargo Advantage Income Op (AMEX)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        11/21/2014
                                    ",12/08/2014,Begich,Mark,Purchase,"
NBG
","
                                        
                                            National Bank of Greece S.A. (NYSE)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        11/10/2014
                                    ",12/08/2014,Begich,Mark,Purchase,"
NBG
","
                                        
                                            National Bank of Greece S.A. (NYSE)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
