tx_date,file_date,last_name,first_name,order_type,ticker,asset_name,tx_amount
"
                                        07/24/2017
                                    ",08/08/2017,Cochran,Thad,Sale (Full),"
OI
","
                                        
                                            Owens-Illinois, Inc.
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        07/20/2017
                                    ",08/08/2017,Cochran,Thad,Sale (Full),"
CCE
","
                                        
                                            Coca-Cola European Partners plc
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        07/17/2017
                                    ",08/08/2017,Cochran,Thad,Sale (Full),"
ABDC
","
                                        
                                            Alcentra Capital Corporation
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        07/17/2017
                                    ",08/08/2017,Cochran,Thad,Purchase,"
XPO
","
                                        
                                            XPO Logistics, Inc.
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        07/14/2017
                                    ",08/08/2017,Cochran,Thad,Sale (Full),"
DBD
","
                                        
                                            Diebold Nixdorf, Incorporated
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        07/10/2017
                                    ",08/08/2017,Cochran,Thad,Purchase,"
FLIR
","
                                        
                                            FLIR Systems, Inc.
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        07/03/2017
                                    ",08/08/2017,Cochran,Thad,Sale (Full),"
                                        
                                            --
                                        
                                        
                                    ","
                                        
                                            Regions Financial Corp Depositary Shares 6.375% Pfd.
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        07/03/2017
                                    ",08/08/2017,Cochran,Thad,Purchase,"
BMY
","
                                        
                                            Bristol-Myers Squibb Company
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        06/30/2017
                                    ",08/08/2017,Cochran,Thad,Sale (Full),"
AIG
","
                                        
                                            American International Group, Inc.
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        06/29/2017
                                    ",08/08/2017,Cochran,Thad,Purchase,"
SMGIX
","
                                        
                                            Columbia Contrarian Core Z
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        06/28/2017
                                    ",08/08/2017,Cochran,Thad,Purchase,"
VOYA
","
                                        
                                            Voya Financial, Inc.
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
