tx_date,file_date,last_name,first_name,order_type,ticker,asset_name,tx_amount
"
                                        07/15/2014
                                    ",07/17/2014,Whitehouse,Sheldon,Purchase,"
BMY
","
                                        
                                            Bristol-Myers Squibb Company (NYSE)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        06/24/2014
                                    ",07/17/2014,Whitehouse,Sheldon,Sale (Full),"
AMZN
","
                                        
                                            Amazon.com Inc. (NASDAQ)
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        07/02/2014
                                    ",07/17/2014,Whitehouse,Sheldon,Purchase,"
NOV
","
                                        
                                            National Oilwell Varco, Inc. (NYSE)
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        07/10/2014
                                    ",07/17/2014,Whitehouse,Sheldon,Purchase,"
AMGN
","
                                        
                                            Amgen Inc. (NASDAQ)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        07/10/2014
                                    ",07/17/2014,Whitehouse,Sheldon,Sale (Full),"
EMR
","
                                        
                                            Emerson Electric Co. (NYSE)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        07/15/2014
                                    ",07/17/2014,Whitehouse,Sheldon,Purchase,"
BMY
","
                                        
                                            Bristol-Myers Squibb Company (NYSE)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        06/18/2014
                                    ",07/17/2014,Whitehouse,Sheldon,Purchase,"
BEAV
","
                                        
                                            B/E Aerospace Inc. (NASDAQ)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        06/18/2014
                                    ",07/17/2014,Whitehouse,Sheldon,Purchase,"
CHL
","
                                        
                                            China Mobile Limited (NYSE)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        06/18/2014
                                    ",07/17/2014,Whitehouse,Sheldon,Sale (Partial),"
UNP
","
                                        
                                            Union Pacific Corporation (NYSE)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        06/18/2014
                                    ",07/17/2014,Whitehouse,Sheldon,Sale (Partial),"
VFC
","
                                        
                                            V.F. Corporation (NYSE)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        07/07/2014
                                    ",07/17/2014,Whitehouse,Sheldon,Purchase,"
KORS
","
                                        
                                            Michael Kors Holdings Limited (NYSE)
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        07/07/2014
                                    ",07/17/2014,Whitehouse,Sheldon,Sale (Partial),"
LNKD
","
                                        
                                            LinkedIn Corporation (NYSE)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        07/10/2014
                                    ",07/17/2014,Whitehouse,Sheldon,Purchase,"
QLIK
","
                                        
                                            Qlik Technologies, Inc. (NASDAQ)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
