tx_date,file_date,last_name,first_name,order_type,ticker,asset_name,tx_amount
"
                                        12/28/2021
                                    ",01/10/2022,"Hagerty, IV",William F,Sale (Full),"
DDOG
","
                                        
                                            Datadog, Inc. - Class A Common Stock
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        12/23/2021
                                    ",01/10/2022,"Hagerty, IV",William F,Sale (Full),"
RHP
","
                                        
                                            Ryman Hospitality Properties, Inc. (REIT)
                                        
                                        
                                        
                                    ","$100,001 - $250,000"
"
                                        12/23/2021
                                    ",01/10/2022,"Hagerty, IV",William F,Sale (Partial),"
RNR
","
                                        
                                            RenaissanceRe Holdings Ltd. Common Stock
                                        
                                        
                                        
                                    ","$250,001 - $500,000"
"
                                        12/23/2021
                                    ",01/10/2022,"Hagerty, IV",William F,Sale (Partial),"
RHP
","
                                        
                                            Ryman Hospitality Properties, Inc. (REIT)
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        12/28/2021
                                    ",01/10/2022,"Hagerty, IV",William F,Sale (Partial),"
RNR
","
                                        
                                            RenaissanceRe Holdings Ltd. Common Stock
                                        
                                        
                                        
                                    ","$250,001 - $500,000"
"
                                        12/29/2021
                                    ",01/10/2022,"Hagerty, IV",William F,Sale (Partial),"
PNFP
","
                                        
                                            Pinnacle Financial Partners, Inc. - Common Stock
                                        
                                        
                                        
                                    ","$100,001 - $250,000"
"
                                        12/29/2021
                                    ",01/10/2022,"Hagerty, IV",William F,Sale (Full),"
ENVA
","
                                        
                                            Enova International, Inc. Common Stock
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        12/29/2021
                                    ",01/10/2022,"Hagerty, IV",William F,Sale (Full),"
CCEP
","
                                        
                                            Coca-Cola Europacific Partners plc - Ordinary Shar
                                        
                                        
                                        
                                    ","$50,001 - $100,000"
"
                                        12/29/2021
                                    ",01/10/2022,"Hagerty, IV",William F,Sale (Full),"
BKEP
","
                                        
                                            Blueknight Energy Partners L.P., L.L.C. - Common U
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        12/29/2021
                                    ",01/10/2022,"Hagerty, IV",William F,Sale (Full),"
NS
","
                                        
                                            Nustar Energy L.P.  Common Units
                                        
                                        
                                        
                                    ","$50,001 - $100,000"
"
                                        12/29/2021
                                    ",01/10/2022,"Hagerty, IV",William F,Sale (Full),"
CLDT
","
                                        
                                            Chatham Lodging Trust (REIT) Common Shares of Bene
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
