tx_date,file_date,last_name,first_name,order_type,ticker,asset_name,tx_amount
"
                                        07/21/2014
                                    ",08/26/2014,Whitehouse,Sheldon,Sale (Partial),"
MCHP
","
                                        
                                            Microchip Technology Inc. (NASDAQ)
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        07/21/2014
                                    ",08/26/2014,Whitehouse,Sheldon,Sale (Full),"
VOD
","
                                        
                                            Vodafone Group Public Limited Company (NASDAQ)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        07/21/2014
                                    ",08/26/2014,Whitehouse,Sheldon,Sale (Full),"
DE
","
                                        
                                            Deere & Company (NYSE)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        07/21/2014
                                    ",08/26/2014,Whitehouse,Sheldon,Sale (Full),"
MDP
","
                                        
                                            Meredith Corporation (NYSE)
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        07/29/2014
                                    ",08/26/2014,Whitehouse,Sheldon,Purchase,"
QLIK
","
                                        
                                            Qlik Technologies, Inc. (NASDAQ)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        07/29/2014
                                    ",08/26/2014,Whitehouse,Sheldon,Purchase,"
PANW
","
                                        
                                            Palo Alto Networks, Inc. (NYSE)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        07/29/2014
                                    ",08/26/2014,Whitehouse,Sheldon,Sale (Full),"
LNKD
","
                                        
                                            LinkedIn Corporation (NYSE)
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        07/29/2014
                                    ",08/26/2014,Whitehouse,Sheldon,Sale (Full),"
VOD
","
                                        
                                            Vodafone Group Public Limited Company (NASDAQ)
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        07/29/2014
                                    ",08/26/2014,Whitehouse,Sheldon,Purchase,"
AXP
","
                                        
                                            American Express Company (NYSE)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        08/07/2014
                                    ",08/26/2014,Whitehouse,Sheldon,Purchase,"
UL
","
                                        
                                            Unilever plc (NYSE)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        08/07/2014
                                    ",08/26/2014,Whitehouse,Sheldon,Purchase,"
KORS
","
                                        
                                            Michael Kors Holdings Limited (NYSE)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        08/14/2014
                                    ",08/26/2014,Whitehouse,Sheldon,Purchase,"
GPRO
","
                                        
                                            GoPro, Inc. (NASDAQ)
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
