tx_date,file_date,last_name,first_name,order_type,ticker,asset_name,tx_amount
"
                                        09/26/2019
                                    ",09/30/2019,"Perdue , Jr",David A,Purchase,"
FDX
","
                                        
                                            FedEx Corporation
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        09/04/2019
                                    ",09/30/2019,"Perdue , Jr",David A,Sale (Partial),"
CZR
","
                                        
                                            Casars Entertainment Corporation
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        09/05/2019
                                    ",09/30/2019,"Perdue , Jr",David A,Sale (Partial),"
CZR
","
                                        
                                            Casars Entertainment Corporation
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        09/11/2019
                                    ",09/30/2019,"Perdue , Jr",David A,Sale (Partial),"
ENTG
","
                                        
                                            Entegris, Inc.
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        09/13/2019
                                    ",09/30/2019,"Perdue , Jr",David A,Sale (Partial),"
ENTG
","
                                        
                                            Entegris, Inc.
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        09/16/2019
                                    ",09/30/2019,"Perdue , Jr",David A,Sale (Partial),"
BPL
","
                                        
                                            Buckeye Partners, L.P.
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        09/16/2019
                                    ",09/30/2019,"Perdue , Jr",David A,Sale (Partial),"
BPL
","
                                        
                                            Buckeye Partners, L.P.
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        09/16/2019
                                    ",09/30/2019,"Perdue , Jr",David A,Sale (Partial),"
BPL
","
                                        
                                            Buckeye Partners, L.P.
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        09/17/2019
                                    ",09/30/2019,"Perdue , Jr",David A,Sale (Partial),"
BPL
","
                                        
                                            Buckeye Partners, L.P.
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        09/18/2019
                                    ",09/30/2019,"Perdue , Jr",David A,Purchase,"
ET
","
                                        
                                            Energy Transfer LP
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        09/18/2019
                                    ",09/30/2019,"Perdue , Jr",David A,Purchase,"
WES
","
                                        
                                            Western Midstream Partners, LP
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        09/18/2019
                                    ",09/30/2019,"Perdue , Jr",David A,Purchase,"
WES
","
                                        
                                            Western Midstream Partners, LP
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        09/18/2019
                                    ",09/30/2019,"Perdue , Jr",David A,Sale (Partial),"
BPL
","
                                        
                                            Buckeye Partners, L.P.
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        09/18/2019
                                    ",09/30/2019,"Perdue , Jr",David A,Sale (Full),"
BPL
","
                                        
                                            Buckeye Partners, L.P.
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        09/19/2019
                                    ",09/30/2019,"Perdue , Jr",David A,Sale (Partial),"
OKE
","
                                        
                                            ONEOK, Inc.
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        09/19/2019
                                    ",09/30/2019,"Perdue , Jr",David A,Sale (Partial),"
AAPL
","
                                        
                                            Apple Inc.
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        09/19/2019
                                    ",09/30/2019,"Perdue , Jr",David A,Purchase,"
DCP
","
                                        
                                            DCP Midstream, LP
                                        
                                        
                                        
                                    ","$1,001 - $15,000"
"
                                        09/25/2019
                                    ",09/30/2019,"Perdue , Jr",David A,Sale (Partial),"
GPK
","
                                        
                                            Graphic Packaging Holding Company
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
"
                                        09/25/2019
                                    ",09/30/2019,"Perdue , Jr",David A,Sale (Full),"
SU
","
                                        
                                            Suncor Energy Inc.
                                        
                                        
                                        
                                    ","$15,001 - $50,000"
